0.58982400000000001,0.4059368437085674
0.219136,0.8651656584796072
1.0014719999999999,0.06540133187100994
0.38092799999999999,0.8651656584796072
0.56320000000000003,0.507111091192423
0.712704,0.2591268040233967
0.1024,0.8651656584796072
0.014336,0.9764263702015775
0.043007999999999998,0.8995998015468583
0.43827199999999999,0.6963749311665071
0.29696,0.8651656584796072
0.71475200000000005,0.2591268040233967
0.28671999999999997,0.8651656584796072
0.69222399999999995,0.3120114731749941
0.71884800000000004,0.21423854267048248
0.46899200000000002,0.6160469106076292
0.23347200000000001,0.8651656584796072
0.56115199999999998,0.507111091192423
0.21094399999999999,0.8651656584796072
0.495616,0.5905822602137647
